reg_id,sire_id,weight,gen_num,reg_name,country,breed,naab_code,status,controller_name,controller_number,dob,yob,aaa_codes,genetic_codes,beta_casein,kappa_casein,beta_lactaglobulin,haplotypes,num_dtrs,num_herds,reliability,pta_milk,pta_fat_lb,pta_protein_lb,pta_scs,pta_pl,pta_dpr,pta_hcr,pta_ccr,pta_scr,pta_liv,pta_type,pta_gest_length,pta_heifer_liv,pta_efcalving,pta_mastitis,pta_metritis,pta_disp_abomasum,pta_ketosis,pta_r_placenta,pta_rear_legs_rear,pta_foot_leg_score,pta_teat_rear_place,pta_rump_angle,pta_thurl_width,pta_rear_legs_side,pta_foot_angle,pta_fore_udder,pta_rear_udder_height,pta_rear_udder_width,pta_udder_cleft,pta_udder_depth,pta_teat_front_place,pta_teat_length,pta_milk_fever,pta_stature,pta_strength,pta_mobility,pta_milk_speed,pta_dairy_form,pta_body_depth,sire_ce,daughter_ce,sire_sb,daughter_sb,udder_composite,NM,PTI,CM,FM,GM,GTPI,sire_name,mgs_name,status_alt,treat,inbreeding,company_name,parent_company,address,city,state,zip,phone_fax,notes,assigned_date,end_date,NM_unadj,quarter,qob
HOUSA000138737715,HOCAN000010705608,0.5,1,MISSION-BELL GOLD DIXON-ET,USA,HO,001HO09597,I,Genex/CRI,1,2007-08-06,2007,NA,-,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-3",130,64,0.95,-47,-10,-12,2.86,0.4,1.5,2.9,2.3,NA,-0.6,0.34,0.7,0.6,-1.3,0,-0.2,-0.7,-0.6,0,-0.31,0.17,0.25,-0.77,-0.66,1.39,-0.26,-0.5,0.6,0.27,0.83,-0.28,-0.59,1.89,-0.1,1.56,0.44,NA,NA,0.84,0.86,2.5,2,5.9,4.5,-0.37,-8,NA,-11,37,35,1923,BRAEDALE GOLDWYN,BOSS IRON-ET,Inactive,1,6.48,GENEX Cooperative,Genex,100 MBC Drive/ P.O. Box 469,Shawano,WI,54166,"715.526.2141, Fax:715.526.3219","Formerly assigned to Noba, Inc./21st Century Genetics/GENEX Cooperative - subsidiaries of CRI",1995-01-01,NA,NA,3,2007-3
HOUSA000063285290,HOUSA000060372887,0.5,1,EASTVIEW TOY LABRON CRI-ET,USA,HO,001HO09657,I,Genex/CRI,1,2007-02-12,2007,NA,-,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",130,70,0.94,-907,16,-13,3.27,-2.4,0.1,-3.1,-0.4,NA,-1,-0.26,0.7,0.2,-3.2,-1.2,0,0.5,-1.3,0.1,-0.9,-1.22,0.53,-0.1,-0.43,0.66,-1.06,-0.02,-1.2,-0.87,-0.1,-0.23,1,-0.79,0,0.14,0.14,NA,NA,0.45,0.56,3.3,2.7,6.9,6.7,-0.58,-147,NA,-144,-204,-108,1779,JENNY-LOU MRSHL TOYSTORY-ET,BOSS IRON-ET,Inactive,1,5.56,GENEX Cooperative,Genex,100 MBC Drive/ P.O. Box 469,Shawano,WI,54166,"715.526.2141, Fax:715.526.3219","Formerly assigned to Noba, Inc./21st Century Genetics/GENEX Cooperative - subsidiaries of CRI",1995-01-01,NA,NA,1,2007-1
HOUSA000064523958,HOUSA000131823833,0.5,1,SPRINGHILL-OH J MOUNTAINEER,USA,HO,007HO09973,I,Select Sires,7,2007-10-11,2007,NA,TR BY TV TL TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",482,99,0.98,777,30,13,3.14,-1.9,-1.5,-1.3,-1.5,NA,-1.1,0.11,-1,-0.1,-0.8,-1.7,-1.5,0.3,-0.3,-1.1,-0.35,0.08,0.01,0.27,0.31,0.02,-0.05,-0.44,1.09,0.73,0.26,-1.02,-0.11,0.75,0.1,0.19,0.47,NA,NA,0.54,0.74,2.5,2.7,6.2,7.9,0.06,73,NA,65,126,77,2031,SANDY-VALLEY BOLTON-ET,BOSS IRON-ET,Inactive,1,5.63,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,NA,4,2007-4
HOUSA000138545459,HOUSA000131823833,0.5,1,JENNITON BOLTON RAY-ET,USA,HO,007HO10156,I,Select Sires,7,2007-09-01,2007,NA,TR BY TV TL TD,A1A1,EE,AB,"HH1T, HH2T, HH3C, HH4T, HH5T, HH6T, HCD-T",2100,512,0.99,564,23,13,3.51,-2.7,-2,0.1,-2.5,NA,-1.6,0.46,-0.2,0.4,-0.2,-2.4,-0.6,0.4,0.1,-0.9,0.11,0.27,0.34,-0.75,-0.04,-0.32,0.77,0.12,-0.14,0.43,-0.55,-0.73,0.78,-0.99,0.1,1.37,1.7,NA,NA,1.41,1.9,3.7,3.1,7.4,8.1,-0.47,-75,NA,-88,-40,-85,1911,SANDY-VALLEY BOLTON-ET,BOSS IRON-ET,Inactive,1,4.15,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,778,3,2007-3
HOUSA000139158287,HOUSA000132973942,0.5,1,PINEYVALE BAXTER GAGE-ET,USA,HO,007HO10192,I,Select Sires,7,2008-03-06,2008,NA,B/R TV TL TY TD,A1A1,AB,AB,"HH1T, HH2T, HH3C, HH4T, HH5T, HH6T, HCD-T",110,83,0.94,-580,10,-18,2.94,-1.2,-2.2,-0.8,-2,NA,1,1.25,1.9,0.5,-2.4,0.2,-0.4,0.1,-0.1,0.1,1.7,1.74,0.99,-0.75,0.84,-1.75,2.24,-0.04,0.83,0.71,1.46,-0.34,0.39,0.62,-0.1,1.7,1.86,NA,NA,1.48,2.35,2.7,2.7,6.5,6.3,0.07,-114,NA,-113,-113,-163,1915,EMERALD-ACR-SA T-BAXTER,BOSS IRON-ET,Inactive,1,4.89,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,NA,1,2008-1
HOUSA000139231173,HOUSA000132973942,0.5,1,MISSION-BELL BAXTER DION-ET,USA,HO,007HO10307,I,Select Sires,7,2008-05-29,2008,NA,TR TV TL TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",144,89,0.95,600,-13,-7,3,-0.4,-1.6,1.2,-0.5,NA,1.4,0.14,-0.6,0.4,-2.4,-1.2,-0.6,0.1,-1,0,-0.92,-0.46,-0.77,-0.13,0.29,0.73,-0.07,-0.41,0.77,0.51,-0.18,-0.81,-0.97,2.33,0,1.44,1.21,NA,NA,1.14,1.69,2.6,2.5,6.2,5.6,-0.55,-126,NA,-140,-9,-171,1767,EMERALD-ACR-SA T-BAXTER,BOSS IRON-ET,Inactive,1,6.6,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,NA,2,2008-2
HOUSA000065302129,HOUSA000133389654,0.5,1,EASTVIEW HUDSON-ET,USA,HO,007HO10377,I,Select Sires,7,2008-06-24,2008,NA,TR TV TL TY TD,A1A1,AE,AA,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",311,101,0.97,315,5,NA,3.31,-2.4,-1.1,-2.1,-2.9,NA,NA,-0.76,-0.7,0.5,2.8,-3.3,0.7,0.1,-0.4,0.5,-0.18,-0.36,-0.68,-1.12,-1.27,-0.2,-0.09,-1.2,-1.74,-1.45,-1.02,-1.26,0.06,-0.99,0.2,0.43,-0.6,NA,NA,0.73,0.08,2.9,3.2,6,6.3,-1.59,-77,NA,-89,-23,-70,1747,LUTZ-BROOKVIEW MICHAEL-ET,BOSS IRON-ET,Inactive,1,5.93,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,593,2,2008-2
HOUSA000139164516,HOUSA000130558361,0.5,1,JENNITON J STREAM BONGO-ET,USA,HO,007HO10466,I,Select Sires,7,2008-05-23,2008,NA,TR TV TL TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",154,93,0.95,112,-8,-4,3.38,-2.7,-1.2,-1.2,-2.3,NA,0.5,-0.98,-0.9,0.3,3.3,-2,-0.4,0.3,-0.5,-0.5,-2.22,-2.51,-0.72,0.08,-1.05,0.5,-2.11,-0.79,-1.54,-1.71,-1.2,-0.14,-0.33,-0.6,0,1.23,1.78,NA,NA,-1.01,1.14,2,2.5,6.2,7,-1.46,-346,NA,-358,-300,-382,1556,APPLOUIS JET STREAM-ET,BOSS IRON-ET,Inactive,1,NA,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,NA,2,2008-2
HOUSA000139373770,HOUSA000123586443,0.5,1,JENNITON BOLIVER RYCE-ET,USA,HO,007HO10467,I,Select Sires,7,2008-08-11,2008,NA,TR TV TL TD,-,-,-,"HH1T, HH2T, HH3C, HH4T, HH5T, HH6T, HCD-T",109,78,0.94,-250,-17,-6,3.09,-0.4,0.1,-2.8,-1.3,NA,-0.5,-0.51,0.3,0.4,-0.9,-1.7,-1.1,0.3,-0.2,-0.4,-1.51,-0.73,0.3,-1.9,-1.39,1.64,-1.39,-0.39,-0.8,-1.65,0.08,-0.05,0.21,-0.85,0.1,-0.36,-0.61,NA,NA,0.41,-0.22,2.6,2.9,6.2,6.7,-0.6,-108,NA,-109,-113,-105,1734,END-ROAD PVF BOLIVER-ET,BOSS IRON-ET,Inactive,1,NA,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,NA,3,2008-3
HOUSA000066576916,HOUSA000060597003,0.5,1,SPRINGHILL-OH IRON J ZIP-ET,USA,HO,007HO10708,I,Select Sires,7,2009-03-09,2009,NA,-,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",139,87,0.95,418,28,14,3.32,-0.9,-1.9,-2.4,-1.6,NA,1.5,-0.26,-1.8,0.7,-2.3,-0.6,0.4,0.5,0.4,0.2,-1.29,-0.95,0.38,0.16,0.49,2.46,-2.3,-1.7,-0.25,0.92,0.54,-1.5,0.19,-1.27,0.3,0.2,-0.02,NA,NA,1.49,0.47,2,2,6.2,6,-0.58,171,NA,165,174,151,1979,ENSENADA TABOO PLANET-ET,BOSS IRON-ET,Inactive,1,5.83,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,NA,1,2009-1
HOUSA000066576930,HOUSA000060597003,0.5,1,SPRINGHILL-OH IRON HUSKY-ET,USA,HO,007HO10709,I,Select Sires,7,2009-03-20,2009,NA,TR TP TV TL TY TD,A1A2,AE,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",2182,434,0.99,257,38,21,2.96,0.1,-3.6,-3.1,-3.8,NA,2.1,0.07,0.1,0.8,-4.6,1.8,0.4,0.7,0.5,0.1,-0.56,-0.43,0.44,-0.08,0.79,1.63,-1.41,-0.71,-0.24,1.08,0.09,-1.1,0.6,-2.01,0.3,0.01,0.98,NA,NA,0.5,0.96,1.9,2.8,6.3,6.9,-0.29,210,NA,219,147,111,2089,ENSENADA TABOO PLANET-ET,BOSS IRON-ET,Inactive,1,5.83,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,913,1,2009-1
HOUSA000066557857,HOUSA000060597003,0.5,1,EASTVIEW PASSION-ET,USA,HO,007HO10751,I,Select Sires,7,2009-06-23,2009,NA,TV TL TY TD,A2A2,AA,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",893,387,0.98,590,4,14,3.07,0.4,-1.2,-1.6,-1.2,NA,1,-0.45,-0.6,1,1.2,-1,-0.4,0.6,0,-0.3,-0.53,-0.53,2.15,-1.55,-1.32,1.26,-1.7,0.15,0.21,0.91,1.26,-0.13,1.89,-1.85,0.1,-1.61,-1.52,NA,NA,0.3,-1.27,2.1,2.8,6.9,8.5,0.75,176,NA,173,196,162,2028,ENSENADA TABOO PLANET-ET,BOSS IRON-ET,Inactive,1,7.55,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,898,2,2009-2
HOUSA000063332110,HOUSA000130588960,0.5,1,EASTVIEW ALTABARBOSA-ET,USA,HO,011HO10167,I,Alta Genetics,11,2007-02-06,2007,NA,-,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",87,45,0.94,-300,-19,-13,3.07,-0.7,-0.8,-2.3,-1.7,NA,1.6,-0.8,-1.4,0.2,0.6,-0.5,0.3,0.5,0.4,-0.1,-0.29,-0.35,-0.46,0.85,-0.57,-0.21,-0.87,-2.48,-1.4,-0.86,-0.59,-2.47,-0.39,-0.98,0,0.21,-0.11,NA,NA,1,0.43,2.5,2.7,6.4,5.9,-1.81,-170,NA,-173,-149,-197,1645,R-E-W BUCKEYE-ET,BOSS IRON-ET,Inactive,1,5.58,"Alta Genetics USA, Inc.",Alta Genetics,"P.O. Box 437, N8452 Airport Road",Watertown,WI,53094,"920.261.5065, Fax:920.262.8022",Formerly assigned to Landmark Genetics; Carnation/Genetics,1972-11-01,NA,NA,1,2007-1
HO840003004222400,HOCAN000010705608,0.5,1,MISSION-BELL GOLD DEXTER-ET,840,HO,014HO05944,I,Select Sires - AG,14,2007-09-10,2007,NA,TV TL,-,-,-,"HH1T, HH2T, HH3C, HH4T, HH5T, HH6T, HCD-T",153,95,0.95,-176,-15,-9,2.87,-2.8,-1.5,-0.4,-2.5,NA,-4.3,0.39,1.4,0.3,0.5,-0.8,-1.1,-1,-1,-0.3,-0.96,-0.85,-0.31,-2.1,0.22,2.62,-1.37,-0.36,0.59,0.67,-0.43,-0.86,-0.18,1.08,-0.1,1.68,1.21,NA,NA,2.11,1.98,2.8,2.3,5.5,5.6,-0.49,-271,NA,-270,-258,-271,1679,BRAEDALE GOLDWYN,BOSS IRON-ET,Inactive,1,6.48,Select Sires/AG,Select Sires,E6975 Unseth Road,Westby,WI,54667,"608.356.8357, Fax:608.356.4387","Formerly Tri-State Breeders Cooperative, Currently owned by Select Sires",NA,NA,NA,3,2007-3
HO840003004373248,HOUSA000132973942,0.5,1,PINEYVALE BAXTER GIDEON-ET,840,HO,014HO06068,I,Select Sires - AG,14,2008-03-08,2008,NA,TV TL,-,-,-,"HH1T, HH2T, HH3C, HH4T, HH5T, HH6T, HCD-T, HBR-C",140,82,0.95,-1132,30,-21,3.03,-0.5,-1.7,-1.1,-1.2,NA,1,0.05,1.8,0,-2.5,-0.6,-0.5,0.2,0.2,0.1,1.18,1.04,-0.9,-1.8,0.01,-1.28,1.11,-0.62,-0.22,-0.84,0.23,-0.74,-1.37,1.61,0,0.51,1.02,NA,NA,0.03,1.07,2.5,2,6,5.1,-0.85,-50,NA,-43,-109,-100,1892,EMERALD-ACR-SA T-BAXTER,BOSS IRON-ET,Inactive,1,4.89,Select Sires/AG,Select Sires,E6975 Unseth Road,Westby,WI,54667,"608.356.8357, Fax:608.356.4387","Formerly Tri-State Breeders Cooperative, Currently owned by Select Sires",NA,NA,NA,1,2008-1
HO840003005027250,HOUSA000123586443,0.5,1,OWEN BOLIVER CONCIERGE-TW,840,HO,014HO06157,I,Select Sires - AG,14,2008-08-17,2008,NA,TV TL TY TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",83,41,0.93,-666,-18,-20,2.88,-0.2,1.2,-3.6,NA,NA,0.2,-0.54,-0.3,0.2,-5,-0.7,-1.5,-0.1,-0.9,-0.9,-1.09,-0.61,0.05,-1.92,-0.5,1.21,-0.83,-0.15,-0.6,-1.46,0.32,0.32,-0.03,0.66,0,-0.56,-0.97,NA,NA,-0.36,-0.82,2.2,1.6,6.7,6.4,-0.32,-141,NA,-138,-145,-114,1730,END-ROAD PVF BOLIVER-ET,BOSS IRON-ET,Inactive,1,5.54,Select Sires/AG,Select Sires,E6975 Unseth Road,Westby,WI,54667,"608.356.8357, Fax:608.356.4387","Formerly Tri-State Breeders Cooperative, Currently owned by Select Sires",NA,NA,NA,3,2008-3
HOUSA000063332111,HOUSA000130588960,0.5,1,EASTVIEW BUBBA-ET,USA,HO,029HO13884,I,ABS Global,29,2007-02-07,2007,324,TV TL TY,A1A2,-,BB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",121,65,0.94,695,-12,10,3.2,-0.4,-0.3,-2.5,-1.4,NA,2,-0.41,-3.7,0.6,3.6,-3,-0.1,0,-0.3,0.1,-1.14,-0.91,-1.19,0.79,-1.49,-1.16,-0.82,-0.98,-0.1,-0.16,-1.04,-1.06,-0.84,-0.58,0,0.55,-0.06,NA,NA,0.78,0.5,2,2.1,6.4,6.1,-0.86,-25,NA,-36,32,-43,1833,R-E-W BUCKEYE-ET,BOSS IRON-ET,Inactive,1,5.58,ABS Global,ABS Global,"1525 River Road, P.O. Box 459",Deforest,WI,53532,"608.846.3721, Fax:608.846.6459",Formerly assigned to American Breeders Service,1970-05-27,NA,NA,1,2007-1
HOUSA000138483951,HOUSA000130558361,0.5,1,JENNITON ZOWIE-ET,USA,HO,029HO13967,I,ABS Global,29,2007-07-29,2007,213,TV TL,-,-,-,"HH1T, HH2T, HH3C, HH4T, HH5T, HH6T, HCD-T",95,49,0.94,-53,-11,-2,3.17,-2.1,-0.2,0.2,-0.4,NA,-0.7,-0.15,1.1,0.4,0.8,-1.2,-1,0.5,0,-0.8,-0.34,-0.58,0.62,-1.06,-0.03,-0.19,-0.6,-1.48,-0.77,-0.46,-0.21,-1.01,0.59,-0.94,0.1,0.98,1.09,NA,NA,-0.05,0.81,2.6,3.3,6.5,7.2,-1.06,-268,NA,-272,-261,-265,1726,APPLOUIS JET STREAM-ET,BOSS IRON-ET,Inactive,1,NA,ABS Global,ABS Global,"1525 River Road, P.O. Box 459",Deforest,WI,53532,"608.846.3721, Fax:608.846.6459",Formerly assigned to American Breeders Service,1970-05-27,NA,NA,3,2007-3
HOUSA000138483924,HOUSA000130558361,0.5,1,JENNITON DECATUR-ET,USA,HO,029HO13968,I,ABS Global,29,2007-07-27,2007,234,TV TL,-,-,-,"HH1T, HH2T, HH3C, HH4T, HH5T, HH6T, HCD-T",115,64,0.94,502,-10,12,3.25,-1.6,-0.6,0.2,-0.3,NA,-0.7,-0.6,-2.2,0.7,0,-3.1,-0.1,0.4,0.1,-0.2,-1.12,-1.09,-0.04,-1.77,-0.3,-0.09,-1.21,-1.19,-0.83,-0.87,-0.51,-0.79,0.32,-0.02,0,0.75,0.56,NA,NA,0.55,0.68,2.1,2.5,5.9,6,-1.03,-132,NA,-139,-110,-132,1772,APPLOUIS JET STREAM-ET,BOSS IRON-ET,Inactive,1,5.17,ABS Global,ABS Global,"1525 River Road, P.O. Box 459",Deforest,WI,53532,"608.846.3721, Fax:608.846.6459",Formerly assigned to American Breeders Service,1970-05-27,NA,NA,3,2007-3
HOUSA000062703119,HOAUS000000930377,0.5,1,STONE-FRONT TALENT PICKLE,USA,HO,054HO00455,I,Hawkeye Breeders Service,54,2007-09-04,2007,NA,RC,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T, HHR-C",10,3,0.87,-1055,-37,-37,3.39,-0.1,-1.6,-1.4,-1,NA,0.7,0.16,2.1,0.5,-8.8,-0.9,-0.8,0.4,-0.7,-0.2,-0.84,-1.03,-0.16,0.28,0.53,1.06,-1.28,0.72,0.26,-0.32,0,0.83,-0.25,0.18,-0.1,-0.65,-0.9,NA,NA,0.03,-0.53,3.2,3.8,7.4,7.7,0.44,-346,NA,-357,-309,-389,1477,LADINO PARK TALENT-IMP-ET,BOSS IRON-ET,Inactive,1,3.93,Hawkeye Breeders Service,Hawkeye Breeders,32642 Old Portland Road,Adel,IA,50003,"515.993.4711, Fax:515.993.4176",NA,1974-01-30,NA,NA,3,2007-3
HOUSA000138737742,HOCAN000010705608,0.5,1,MISSION-BELL GOLD DIENER-ET,USA,HO,007HO09961,I,Select Sires,7,2007-09-15,2007,NA,TR TP TV TL TY TD,A2A2,AA,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",10023,1708,0.99,241,13,9,2.79,-0.7,-0.2,0.2,-1.1,NA,-2.2,0.26,0.1,0.8,2.5,-0.3,1.1,-0.3,-0.2,0.3,-0.2,0.24,1.75,-0.47,-0.85,1.71,-0.78,-1.27,-0.05,0.62,1.37,-0.25,0.91,0.83,0.1,1.62,-0.34,NA,NA,1.73,0.28,2,1.7,5.1,6.4,-0.38,182,NA,187,167,216,2066,BRAEDALE GOLDWYN,BOSS IRON-ET,Inactive,1,6.48,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,714,3,2007-3
HOUSA000064969197,HOUSA000131823833,0.5,1,STRAUSSDALE BOLTON VIXON-ET,USA,HO,014HO06017,I,Select Sires - AG,14,2007-12-29,2007,NA,BY TV TL,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",104,68,0.94,16,-10,-6,3.09,-5.2,-4.6,-2.2,-7,NA,-3.9,0.55,1.4,0,-1,-2,-2.1,-0.1,-0.5,-1,-0.98,-0.38,0.66,-0.27,0.11,0.42,-0.14,0.94,1.23,0.48,0.97,0.83,0.51,-0.22,0,0.97,-0.2,NA,NA,1.41,0.44,3.8,3.4,7,8.6,0.71,-367,NA,-372,-334,-404,1619,SANDY-VALLEY BOLTON-ET,BOSS IRON-ET,Inactive,1,5.18,Select Sires/AG,Select Sires,E6975 Unseth Road,Westby,WI,54667,"608.356.8357, Fax:608.356.4387","Formerly Tri-State Breeders Cooperative, Currently owned by Select Sires",NA,NA,NA,4,2007-4
HO840003004373212,HOCAN000010705608,0.5,1,GLENELLEN GW ROADTRIP,840,HO,014HO06052,I,Select Sires - AG,14,2008-02-26,2008,NA,TV TL TY TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-C",421,184,0.96,-684,-36,-22,3.01,-0.2,2.4,1,2.7,NA,-2.7,0.5,1.1,0.6,-2.9,-0.9,0.6,-0.8,-0.5,0.1,0.42,0.9,-0.07,-1.53,-0.01,0.32,0.59,-0.11,-0.11,-0.23,0.56,0.18,-0.19,0.19,0,0.88,0.06,NA,NA,0.57,0.37,3,2.5,6.7,6.6,-0.23,-259,NA,-260,-251,-194,1751,BRAEDALE GOLDWYN,BOSS IRON-ET,Inactive,1,5.79,Select Sires/AG,Select Sires,E6975 Unseth Road,Westby,WI,54667,"608.356.8357, Fax:608.356.4387","Formerly Tri-State Breeders Cooperative, Currently owned by Select Sires",NA,NA,705,1,2008-1
HOUSA000066576943,HOUSA000060597003,0.5,1,SPRINGHILL-OH IRON J PIRATE,USA,HO,014HO06344,I,Select Sires - AG,14,2009-04-11,2009,NA,TR TP TV TL TY TD,A2A2,AA,BB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",5829,1758,0.99,-430,13,-11,3.05,-1.2,-4.3,-4.3,-4.7,NA,2.2,1.36,-1.3,0.4,-7.4,2.4,-0.4,0.9,1,-0.3,-0.11,-0.22,1.25,-0.82,1.4,0.91,-0.98,1.57,1.49,2.09,1.28,1.5,1.41,-1.8,0.3,1.09,1.4,NA,NA,0.51,1.27,2.1,2.7,6.1,7,1.36,-115,NA,-115,-122,-227,1885,ENSENADA TABOO PLANET-ET,BOSS IRON-ET,Inactive,1,5.83,Select Sires/AG,Select Sires,E6975 Unseth Road,Westby,WI,54667,"608.356.8357, Fax:608.356.4387","Formerly Tri-State Breeders Cooperative, Currently owned by Select Sires",NA,NA,729,2,2009-2
HOUSA000065801492,HOUSA000123586443,0.5,1,VELVET-VIEW RANKIN CRI-ET,USA,HO,001HO09753,I,Genex/CRI,1,2008-09-16,2008,NA,-,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",657,203,0.98,144,10,5,2.82,1.4,1,-4.3,0.6,NA,1.3,0.35,1.2,0.6,-4.5,0.1,-1.3,0.1,-0.2,-0.8,-0.13,0.26,1.61,-0.81,-0.2,1.21,-0.37,0.37,0.71,0.29,1.5,-0.16,0.89,0.04,-0.1,-0.69,-0.65,NA,NA,0.77,-0.22,2.1,2.5,5.6,5.8,0.67,200,NA,204,191,211,2133,END-ROAD PVF BOLIVER-ET,BOSS IRON-ET,Inactive,1,5.43,GENEX Cooperative,Genex,100 MBC Drive/ P.O. Box 469,Shawano,WI,54166,"715.526.2141, Fax:715.526.3219","Formerly assigned to Noba, Inc./21st Century Genetics/GENEX Cooperative - subsidiaries of CRI",1995-01-01,NA,896,3,2008-3
HOUSA000066557909,HOUSA000060597003,0.5,1,EASTVIEW PEACAN-ET,USA,HO,001HO10410,I,Genex/CRI,1,2010-01-13,2010,NA,TV TL TY,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",273,101,0.97,568,4,17,3.22,0.2,-2.9,-2.9,-2.6,NA,0.8,-0.25,-1.5,0.6,0.8,-0.2,0.1,0.6,0.2,-0.2,-1.09,-0.95,0.24,0.51,-0.73,1.08,-1.87,-0.46,-0.32,0.18,-0.5,-0.31,0.85,-2.57,0.2,-0.57,-0.82,NA,NA,0.8,-0.39,2.5,2.8,6.6,8,-0.25,94,NA,89,101,24,1903,ENSENADA TABOO PLANET-ET,BOSS IRON-ET,Inactive,1,7.55,GENEX Cooperative,Genex,100 MBC Drive/ P.O. Box 469,Shawano,WI,54166,"715.526.2141, Fax:715.526.3219","Formerly assigned to Noba, Inc./21st Century Genetics/GENEX Cooperative - subsidiaries of CRI",1995-01-01,NA,958,1,2010-1
HOUSA000138425951,HOUSA000131823833,0.5,1,JENNITON BOLTON ROSS-ET,USA,HO,014HO05889,I,Select Sires - AG,14,2007-06-28,2007,NA,BY TV TL,-,-,-,"HH1T, HH2T, HH3C, HH4T, HH5T, HH6T, HCD-T",1206,358,0.99,780,-3,8,3.21,-3.1,-4.5,-1.9,-6.2,NA,-1.8,0.58,1.9,0.3,-4.6,-0.3,-0.8,0.4,0.3,-0.7,-0.61,-0.27,0.83,-1.23,-0.13,0.82,0.16,0.36,0.34,1.07,0.26,-0.76,1.14,-0.31,0,0.69,0.56,NA,NA,1.63,1.02,2.6,3.5,6.8,11,0.16,-229,NA,-242,-150,-302,1719,SANDY-VALLEY BOLTON-ET,BOSS IRON-ET,Inactive,1,4.15,Select Sires/AG,Select Sires,E6975 Unseth Road,Westby,WI,54667,"608.356.8357, Fax:608.356.4387","Formerly Tri-State Breeders Cooperative, Currently owned by Select Sires",NA,NA,675,2,2007-2
